[Phoenix Wright],,[Phoenix Wright]
"#""I see...""",,"#""เข้าใจแล้ว..."""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""Allow me to repeat myself,""",,"#""ให้ฉันพูดอีกรอบนะ"""
[NewLine();],,[NewLine();]
"#""Mr. Wright.""",,"#""คุณ<ไรท์>"""
[NewLine();],,[NewLine();]
"#""The victim was a detective.""",,"#""ผู้ตายเป็นสายสืบ"""
[ReadKey();],,[ReadKey();]
"#""You know what that means,""",,"#""คุณรู้ใช่ไหมว่านี่"""
[NewLine();],,[NewLine();]
"#""don't you?""",,"#""หมายความว่ายังไง?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Uh oh!""",,"#""อ๊ะโอ่!"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""What?""",,"#""อะไรอะ?"""
[Wait(20);],,[Wait(20);]
"#"" Mr. Wright?""",,"#"" คุณ<ไรท์>?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""What does it mean?""",,"#""หมายความว่ายังไง?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Well, it means...""",,"#""ก็หมายความว่า..."""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""The police department will""",,"#""การทำให้ฉันมีความผิด"""
[NewLine();],,[NewLine();]
"#""consider it a matter of pride""",,"#""ถือว่าเป็นเกียรติของ"""
[NewLine();],,[NewLine();]
"#""to have me found guilty.""",,"#""กรมตำรวจ"""
[ReadKey();],,[ReadKey();]
"#""They will use any means at""",,"#""พวกเขาจะใช้ทุก"""
[NewLine();],,[NewLine();]
"#""their disposal to do so.""",,"#""วิถีทางในการทำอย่างงั้น"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(This case gets worse and""",,"#""(ยิ่งรู้มาก คดีนี้ก็ยิ่ง"""
[NewLine();],,[NewLine();]
"#""worse with everything""",,"#""ดิ่งลงเหวไป"""
[NewLine();],,[NewLine();]
"#""I learn.)""",,"#""เรื่อยๆ)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""So, you're the Chief""",,"#""งั้นคุณก็เป็น"""
[NewLine();],,[NewLine();]
"#""Prosecutor?""",,"#""อัยการสูงสุด?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""That is correct.""",,"#""ถูกต้อง"""
[ReadKey();],,[ReadKey();]
"#""I'm responsible for overseeing""",,"#""ฉันทำหน้าที่ดูแลความเรียบร้อย"""
[NewLine();],,[NewLine();]
"#""every trial handled by """,,"#""ของทุกคดีที่อัยการ"""
[NewLine();],,[NewLine();]
"#""prosecutors in this district.""",,"#""ในเขตนี้รับทำ"""
[ReadKey();],,[ReadKey();]
"#""I make sure the prosecutors""",,"#""ฉันตรวจสอบว่าอัยการ"""
[NewLine();],,[NewLine();]
"#""have what they need to do the""",,"#""มีคุณสมบัติพอในการทำคดีหรือไม่"""
[NewLine();],,[NewLine();]
"#""job, and manage every aspect.""",,"#""แล้วก็บริหารงานในทุกๆ ด้าน"""
[ReadKey();],,[ReadKey();]
"#""Those are my responsibilities,""",,"#""นั่นคือความรับผิดชอบของฉัน"""
[NewLine();],,[NewLine();]
"#""in a nutshell.""",,"#""แบบย่อๆ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(That's an awfully large""",,"#""(นี่ขนาดย่อ"""
[NewLine();],,[NewLine();]
"#""nutshell.)""",,"#""แล้วนะเนี่ย)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""Still, I'm a little surprised.""",,"#""แต่ก็แปลกใจดีเหมือนกัน"""
[ReadKey();],,[ReadKey();]
"#""I would think you'd recognize""",,"#""ฉันก็นึกว่าคุณจะจำ"""
[NewLine();],,[NewLine();]
"#""the district's Chief""",,"#""อัยการสูงสุดเขตนี้"""
[NewLine();],,[NewLine();]
"#""Prosecutor, Mr. Wright.""",,"#""ได้ซะอีกนะ คุณ<ไรท์>"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Huh?""",,"#""อ๊ะ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""In fact, it seems impossible""",,"#""มันไม่น่าจะเป็นไปได้"""
[NewLine();],,[NewLine();]
"#""you wouldn't...""",,"#""คุณคงจะไม่ได้..."""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""Um...""",,"#""เอิ่ม..."""
[Wait(20);],,[Wait(20);]
"#"" Lana?""",,"#"" <ลาน่า>?"""
[NewLine();],,[NewLine();]
"#""What happened to your hand?""",,"#""มือพี่เป็นอะไรอะ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""Oh, this?""",,"#""อ๋อ นี่เหรอ?"""
[ReadKey();],,[ReadKey();]
"#""I cut myself by accident.""",,"#""มีดบาดตอนที่ฉัน"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""When I stabbed him, that is.""",,"#""ไปแทงเขาน่ะ"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""Huh?""",,"#""หาา?"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""I'm not very good at being""",,"#""ฉันเป็นอาชญากรที่"""
[NewLine();],,[NewLine();]
"#""a criminal, I suppose.""",,"#""ไม่ได้เรื่องเอาซะเลย"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(How am I supposed to""",,"#""(ฉันจะไปว่าความ"""
[NewLine();],,[NewLine();]
"#""defend this!?)""",,"#""ให้ได้ยังไงล่ะเนี่ย!?)"""
[ReadKey();],,[ReadKey();]
"#""(Time to change the""",,"#""(ถึงเวลาเปลี่ยนเรื่อง...)"""
[NewLine();],,[NewLine();]
"#""subject...)""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""(Wait, she was in the class""",,"#""(เดี๋ยวนะ เธอเป็นรุ่นพี่"""
[NewLine();],,[NewLine();]
"#""ahead of Mia, wasn't she...?)""",,"#""ของ<มีอา> ไม่ใช่เหรอ...?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Um, you were in school""",,"#""เอิ่ม คุณเคยเรียนที่เดียวกัน"""
[NewLine();],,[NewLine();]
"#""with Mia, correct?""",,"#""กับ<มีอา> ถูกต้องไหมครับ?"""
[ReadKey();],,[ReadKey();]
"#""A few years above her?""",,"#""เป็นรุ่นพี่ด้วยใช่ไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""...""",,"#""..."""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
"#""Ema told you that, too, """,,"#""<เอม่า>บอกคุณ"""
[NewLine();],,[NewLine();]
"#""did she?""",,"#""เรื่องนั้นด้วยสินะ?"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""W-""",,"#""ก-"""
[Wait(8);],,[Wait(8);]
"#""well, why not?""",,"#""ก็ ทำไมจะไม่ได้ล่ะ?"""
[NewLine();],,[NewLine();]
"#""I did drag him all the way""",,"#""หนูลากเขามาจากที่"""
[NewLine();],,[NewLine();]
"#""here from his office!""",,"#""ออฟฟิศเชียวนะ!"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""Although it seems he has very""",,"#""ถึงแม้ว่าเขาจะไม่มีอะไรเหมือน"""
[NewLine();],,[NewLine();]
"#""little in common with Mia...""",,"#""<มีอา>ซักเท่าไหร่ก็เถอะ..."""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Hey!)""",,"#""(เฮ้!)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""It was in law school.""",,"#""ตอนที่ฉันเรียนกฎหมาย"""
[Wait(20);],,[Wait(20);]
"#"" I was""",,"#"" ตอนนั้น"""
[NewLine();],,[NewLine();]
"#""in my third year, and she was""",,"#""ฉันอยู่ปีสาม ส่วนเธอก็"""
[NewLine();],,[NewLine();]
"#""auditing the class.""",,"#""กำลังเรียนพรีดีกรี"""
[ReadKey();],,[ReadKey();]
"#""She was different than""",,"#""เธอแตกต่างจากนักศึกษา"""
[NewLine();],,[NewLine();]
"#""the other students.""",,"#""คนอื่นๆ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Different?""",,"#""แตกต่างเหรอ?"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""She was strong...""",,"#""เธอแน่วแน่..."""
[Wait(20);],,[Wait(20);]
"#"" She'd do""",,"#"" เธอจะทำ"""
[NewLine();],,[NewLine();]
"#""anything to become a defense""",,"#""ทุกวิธีทางเพื่อจะได้เป็น"""
[NewLine();],,[NewLine();]
"#""attorney. Anything.""",,"#""ทนายความ ทุกอย่างเลย"""
[ReadKey();],,[ReadKey();]
"#""That...""",,"#""นั่นแหละว่า..."""
[Wait(20);],,[Wait(20);]
"#"" was probably why she""",,"#"" ทำไมฉันถึงน่าดึงดูด"""
[NewLine();],,[NewLine();]
"#""was attracted to me.""",,"#""ในสายตาเธอ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""E-""",,"#""อ-"""
[Wait(8);],,[Wait(8);]
"#""excuse me!?""",,"#""อะไรนะครับ!?"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""Intellectually attracted!""",,"#""น่าดึงดูดในความฉลาดไง!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Lana was top of her class""",,"#""พี่<ลาน่า>เป็น"""
[NewLine();],,[NewLine();]
"#""in school.""",,"#""ตัวท็อปห้องตลอด"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""I was the best there was.""",,"#""เก่งที่สุดเท่าที่จะเก่งได้"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Oh...""",,"#""โอ้..."""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""I'm doing pretty good in""",,"#""เอาจริงๆ แล้ว"""
[NewLine();],,[NewLine();]
"#""school too, by the way!""",,"#""หนูก็เรียนเก่งเหมือนกันนะ!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(It sounds a bit different""",,"#""(มันให้คนละฟีลกัน"""
[NewLine();],,[NewLine();]
"#""when Ema says it...)""",,"#""ตอน<เอม่า>พูดแฮะ...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Lana],,[Lana]
"#""Your badge looks new.""",,"#""ตราทนายของคุณดูใหม่นะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I polish it daily.""",,"#""ผมขัดทุกวันครับ"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""In a few years, the gold""",,"#""ในอีกไม่กี่ปี"""
[NewLine();],,[NewLine();]
"#""plating will flake off.""",,"#""ทองที่เคลือบไว้จะลอกออก"""
[ReadKey();],,[ReadKey();]
"#""Then we'll see the real you.""",,"#""ตอนนั้นแหละที่เราจะเห็นตัวจริงของคุณ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Gah!""",,"#""(เย้ย!"""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
"#""What ever happened""",,"#""ทำไมอยู่ดีๆ"""
[NewLine();],,[NewLine();]
"#""to innocent small talk!?)""",,"#""ก็ซีเรียสซะงั้น!?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""Give it three years.""",,"#""รออีกสามปี"""
[NewLine();],,[NewLine();]
"#""Then we'll see what you have""",,"#""แล้วมาดูกันว่าคุณจะเป็นยังไง"""
[NewLine();],,[NewLine();]
"#""become.""",,"#"""""
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Would you mind taking""",,"#""ช่วยดูนี่หน่อย"""
[NewLine();],,[NewLine();]
"#""a look at this?""",,"#""ได้ไหมครับ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""I'll say this once and only""",,"#""ฉันจะพูดครั้งนี้ครั้งเดียวนะ"""
[NewLine();],,[NewLine();]
"#""once, Mr. Wright.""",,"#""คุณ<ไรท์>"""
[ReadKey();],,[ReadKey();]
"#""Attorneys and prosecutors""",,"#""ทนายความและอัยการ"""
[NewLine();],,[NewLine();]
"#""have no business showing""",,"#""ไม่ควรแสดง"""
[NewLine();],,[NewLine();]
"#""evidence outside court.""",,"#""หลักฐานนอกชั้นศาล"""
[ReadKey();],,[ReadKey();]
"#""It's taboo.""",,"#""เป็นเรื่องต้องห้าม"""
[Wait(20);],,[Wait(20);]
"#"" Especially when""",,"#"" โดยเฉพาะเมื่อ"""
[NewLine();],,[NewLine();]
"#""the interests of both parties""",,"#""มีผลประโยชน์ของ"""
[NewLine();],,[NewLine();]
"#""are involved.""",,"#""ทั้งสองฝ่ายมาเกี่ยวข้อง"""
[ReadKey();],,[ReadKey();]
"#""This is a basic principle,""",,"#""นี่คือเรื่องพื้นฐานนะ"""
[NewLine();],,[NewLine();]
"#""Mr. Wright.""",,"#""คุณ<ไรท์>"""
[Wait(20);],,[Wait(20);]
"#"" You'd do well""",,"#"" รู้เอาไว้ซะ"""
[NewLine();],,[NewLine();]
"#""to learn it.""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""She got pretty mad at you.""",,"#""เธอกำลังกริ้วเลยล่ะ"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""You wouldn't think she'd be""",,"#""ใครจะไปคิดว่าคนอย่างเธอ"""
[NewLine();],,[NewLine();]
"#""in the position to lecture""",,"#""จะมีอารมณ์มาสั่งสอนคนอื่น"""
[NewLine();],,[NewLine();]
"#""anyone right now.""",,"#""ในสภาพแบบนี้น่ะ"""
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Lana],,[Lana]
"#""Well, Mr. Wright?""",,"#""ว่าไงคุณ<ไรท์>?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""E-""",,"#""อ-"""
[Wait(8);],,[Wait(8);]
"#""excuse me?""",,"#""อะไรนะครับ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""As you can plainly see,""",,"#""ก็อย่างที่คุณเห็น"""
[NewLine();],,[NewLine();]
"#""I am admitting my guilt.""",,"#""ฉันสารภาพผิด"""
[ReadKey();],,[ReadKey();]
"#""I think it's safe to say...""",,"#""ฉันมั่นใจเลยว่า..."""
[NewLine();],,[NewLine();]
"#""there's no way you can""",,"#""ไม่มีทางที่คุณจะรับ"""
[NewLine();],,[NewLine();]
"#""take this case.""",,"#""คดีนี้"""
[Wait(20);],,[Wait(20);]
"#"" None.""",,"#"" ไม่มีทาง"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""B-""",,"#""ต-"""
[Wait(8);],,[Wait(8);]
"#""but, Lana!""",,"#""แต่ พี่<ลาน่า>!"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""...""",,"#""..."""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""Why...?""",,"#""ทำไม...?"""
[Wait(20);],,[Wait(20);]
"#"" Why are you doing""",,"#"" ทำไมพี่ถึง"""
[NewLine();],,[NewLine();]
"#""this to me?""",,"#""ทำแบบนี้กับหนู?"""
[ReadKey();],,[ReadKey();]
"#""You never think of anyone""",,"#""พี่ไม่เคยคิดถึงคนอื่นเลย"""
[NewLine();],,[NewLine();]
"#""but yourself.""",,"#""นอกจากตัวเอง"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""...!""",,"#""...!"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""I know you didn't do it,""",,"#""หนูรู้ว่าพี่ไม่ได้ทำ"""
[NewLine();],,[NewLine();]
"#""Lana, I know!""",,"#""หนูรู้!"""
[ReadKey();],,[ReadKey();]
"#""So...""",,"#""แล้ว..."""
[NewLine();],,[NewLine();]
"#""So how can you say you did!?""",,"#""แล้วพี่พูดแบบนั้นได้ยังไง!?"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""...""",,"#""..."""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""If I lose you...""",,"#""ถ้าไม่มีพี่..."""
[ReadKey();],,[ReadKey();]
"#""I'll be all alone!""",,"#""หนูก็ไม่เหลือใครแล้ว!"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""I...""",,"#""หนู..."""
[NewLine();],,[NewLine();]
"#""I hate you, Lana!""",,"#""หนูเกลียดพี่ พี่<ลาน่า>!"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
"#""Mr. Wright?""",,"#""คุณ<ไรท์>?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Y-""",,"#""ค-"""
[Wait(8);],,[Wait(8);]
"#""yes?""",,"#""ครับ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""I believe our discussion""",,"#""ฉันคิดว่าเราคุย"""
[NewLine();],,[NewLine();]
"#""here is ended.""",,"#""กันพอแล้ว"""
[ReadKey();],,[ReadKey();]
"#""The rest...""",,"#""ที่เหลือ..."""
[NewLine();],,[NewLine();]
"#""I leave to you.""",,"#""เป็นหน้าที่ของคุณ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""...!""",,"#""...!"""
[Op_2D();],,[Op_2D();]
"#""Um...""",,"#""เอิ่ม..."""
[Wait(20);],,[Wait(20);]
"#"" you mean, you're""",,"#"" งั้นหมายความว่า"""
[NewLine();],,[NewLine();]
"#""requesting my services""",,"#""คุณต้องการให้"""
[NewLine();],,[NewLine();]
"#""as your defense?""",,"#""ผมว่าความให้เหรอครับ?"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""Don't lose any sleep over it.""",,"#""อย่าจริงจังมากล่ะ"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Your client has confessed,""",,"#""ลูกความของคุณสารภาพ"""
[NewLine();],,[NewLine();]
"#""after all.""",,"#""ไปแล้ว"""
[Wait(20);],,[Wait(20);]
"#"" The case is over.""",,"#"" คดีมันจบแล้ว"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Right...""",,"#""ได้ครับ..."""
[Wait(20);],,[Wait(20);]
"#"" I'll do what I can""",,"#"" ผมจะทำเท่าที่ทำได้"""
[NewLine();],,[NewLine();]
"#""to get to the bottom of this.""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Lana has confessed to""",,"#""(<ลาน่า>ได้สารภาพผิด"""
[NewLine();],,[NewLine();]
"#""the crime, yes...)""",,"#""ไปแล้ว นั่นก็ใช่...)"""
[Op_2D();],,[Op_2D();]
"#""(But something doesn't fit.)""",,"#""(แต่บางอย่างมันแปลกๆ)"""
[Op_2D();],,[Op_2D();]
"#""(It's that look in Ema's""",,"#""(สีหน้าของ<เอม่า>)"""
[NewLine();],,[NewLine();]
"#""eyes.)""",,"#"""""
[Op_2D();],,[Op_2D();]
"#""(There's something else going""",,"#""(มันมีอะไรที่มากกว่านี้แน่..."""
[NewLine();],,[NewLine();]
"#""on here...""",,"#"""""
[Wait(20);],,[Wait(20);]
"#"" and I'm going to""",,"#""และฉันจะหาว่า"""
[NewLine();],,[NewLine();]
"#""find out what!)""",,"#""มันคืออะไร!)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Clear Speaker],,[Clear Speaker]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""February 22""",,"#""22 กุมภาพันธ์"""
[NewLine();],,[NewLine();]
"#""High Prosecutor's Office""",,"#""สำนักงานอัยการสูงสุด"""
[NewLine();],,[NewLine();]
"#""Room 1202""",,"#""ห้อง 1202"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""This...""",,"#""ที่นี่..."""
[Wait(20);],,[Wait(20);]
"#"" this is quite""",,"#"" ก็เอาเรื่องอยู่"""
[NewLine();],,[NewLine();]
"#""the place.""",,"#""เหมือนกันแฮะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""You can say that again.""",,"#""พูดอีกก็ถูกอีก"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""But, you know Mr. Wright,""",,"#""แต่รู้อะไรไหม คุณ<ไรท์>"""
[NewLine();],,[NewLine();]
"#""you could do your office up""",,"#""คุณทำออฟฟิศให้"""
[NewLine();],,[NewLine();]
"#""like this too!""",,"#""เป็นแบบนี้ก็ได้นะ!"""
[ReadKey();],,[ReadKey();]
"#""All you need is money and""",,"#""ที่คุณต้องมีก็คือเงินแล้วก็"""
[NewLine();],,[NewLine();]
"#""a little design sense...""",,"#""เซ้นส์การดีไซน์นิดๆ หน่อยๆ..."""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I'm not doing so well in""",,"#""ฉันไม่มีทั้งสองเรื่องนั้นเลยน่ะ"""
[NewLine();],,[NewLine();]
"#""either of those areas.""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""In any case, it looks like""",,"#""อะไรก็แล้วแต่ ดูเหมือนว่า"""
[NewLine();],,[NewLine();]
"#""the prosecutor is out.""",,"#""อัยการจะไม่อยู่แฮะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Let's come back later.""",,"#""กลับมาทีหลังดีไหม?"""
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""What's this?""",,"#""นี่อะไรอะ?"""
[Wait(20);],,[Wait(20);]
"#"" It looks like""",,"#"" มันดูเหมือน"""
[NewLine();],,[NewLine();]
"#""a shield of some kind...""",,"#""โล่อะไรประมาณนั้น..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""It's broken.""",,"#""มันพังด้วย"""
[ReadKey();],,[ReadKey();]
"#""Maybe it's made out of""",,"#""บางทีมันอาจจะทำมาจาก"""
[NewLine();],,[NewLine();]
"#""chocolate, and its owner""",,"#""ช็อกโกแลต แล้วเจ้าของก็"""
[NewLine();],,[NewLine();]
"#""took a bite out of it.""",,"#""ลองชิมดูล่ะมั้ง"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""It appears to be made out""",,"#""ดูแล้วทำมาจากทองแดง"""
[NewLine();],,[NewLine();]
"#""of bronze with gold plating.""",,"#""แล้วเคลือบด้วยทองอีกที"""
[ReadKey();],,[ReadKey();]
"#""It's not worth much.""",,"#""น่าจะไม่แพงมาก"""
[NewLine();],,[NewLine();]
"#""$70 tops.""",,"#""มากสุด 2,500"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(This girl has a thing about""",,"#""(เด็กผู้หญิงคนนี้"""
[NewLine();],,[NewLine();]
"#""pricing everything, doesn't""",,"#""ตีราคาให้ทุกอย่างเลย"""
[NewLine();],,[NewLine();]
"#""she?)""",,"#""ใช่ไหมเนี่ย?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""I wonder what that big""",,"#""สงสัยจังเลยว่า"""
[NewLine();],,[NewLine();]
"#""""K"" means?""",,"#""""K"" หมายถึงอะไร?"""
[Wait(20);],,[Wait(20);]
"#"" Mysterious...""",,"#"" ปริศนา..."""
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Ema],,[Ema]
"#""Whoa!""",,"#""โว้ว!"""
[ReadKey();],,[ReadKey();]
"#""What a view!""",,"#""วิวสวยจัง!"""
[Wait(20);],,[Wait(20);]
"#"" It must be""",,"#"" ดีจังเนอะที่มี"""
[NewLine();],,[NewLine();]
"#""nice to have an office on""",,"#""ออฟฟิศที่ชั้น"""
[NewLine();],,[NewLine();]
"#""the 12th floor.""",,"#""12 แบบนี้น่ะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I guess you would feel...""",,"#""ก็คงจะให้ความรู้สึกแบบคน..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""important.""",,"#""สำคัญ"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Incidentally...""",,"#""จะว่าไปแล้ว..."""
[ReadKey();],,[ReadKey();]
"#""Were you to jump out this""",,"#""ถ้ากระโดดลงจากหน้าต่างนี้"""
[NewLine();],,[NewLine();]
"#""window, the time until impact""",,"#""เวลาที่จะกระทบ"""
[NewLine();],,[NewLine();]
"#""with the ground would be...""",,"#""กับพื้นจะเป็น..."""
[ReadKey();],,[ReadKey();]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
"#""Got it!""",,"#""ได้ล่ะ!"""
[NewLine();],,[NewLine();]
"#""Approximately 3.23 seconds!""",,"#""ประมาณ 3.23 วินาที!"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(That's handy to know...)""",,"#""(ข้อมูลมีประโยชน์มาก...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""A work desk.""",,"#""โต๊ะทำงาน"""
[Wait(20);],,[Wait(20);]
"#"" It's quite""",,"#"" มันดูเนี้ยบดี"""
[NewLine();],,[NewLine();]
"#""tidy, as one might expect.""",,"#""เหมือนที่สมควรจะเป็น"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""What a nice desk!""",,"#""โต๊ะดีจัง!"""
[Wait(20);],,[Wait(20);]
"#"" Easy to""",,"#"" ใช้งานง่าย"""
[NewLine();],,[NewLine();]
"#""use, and easy on the eyes!""",,"#""แถมยังสวยใช้ได้!"""
[ReadKey();],,[ReadKey();]
