[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""M-""",,"#""ข-"""
[Wait(8);],,[Wait(8);]
"#""Mr. Edgeworth's!?""",,"#""ของคุณ<เอ็จเวิร์ธ>เหรอ!?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""Incidentally, the knife with""",,"#""ในขณะเดียวกัน"""
[NewLine();],,[NewLine();]
"#""which the victim was stabbed""",,"#""มีดที่ใช้แทงผู้ตายน่ะ"""
[NewLine();],,[NewLine();]
"#""was also Mr. Edgeworth's.""",,"#""ก็เป็นของคุณ<เอ็จเวิร์ธ>"""
[ReadKey();],,[ReadKey();]
"#""Wasn't it?""",,"#""ไม่ใช่เหรอ?"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""...""",,"#""..."""
[Wait(40);],,[Wait(40);]
[NewLine();],,[NewLine();]
"#""Indeed, it was.""",,"#""ใช่ครับ เป็นเรื่องจริง"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""H""",,"#""ฮื้มม"""
"#""mm! """,,"#""มม! """
[Wait(20);],,[Wait(20);]
"#""What an odd case this is.""",,"#""นี่มันคดีที่แปลกจริงๆ"""
[ReadKey();],,[ReadKey();]
"#""And the person you saw...""",,"#""แล้วคนที่คุณเจอ..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""you are sure it was the""",,"#""แน่ใจเหรอ"""
[NewLine();],,[NewLine();]
"#""defendant?""",,"#""ว่าเป็นจำเลยน่ะ?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""I saw her from no further""",,"#""ฉันเห็นเธอจากระยะ"""
[NewLine();],,[NewLine();]
"#""than thirty feet away.""",,"#""เพียงไม่เกิน 30 ฟุตเท่านั้น"""
[ReadKey();],,[ReadKey();]
"#""I am certain it was her.""",,"#""ฉันแน่ใจว่านั่นเป็นเธอ"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(If she's telling the""",,"#""(ถ้าเธอพูดความจริงล่ะก็"""
[NewLine();],,[NewLine();]
"#""truth, we're doomed!)""",,"#""เราจบเห่แน่!)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Let's just do what we can!""",,"#""ทำสิ่งที่เราทำได้เถอะค่ะ!"""
[NewLine();],,[NewLine();]
"#""Even if we don't have any""",,"#""ถึงแม้พวกเราจะไม่มีหลักฐาน"""
[NewLine();],,[NewLine();]
"#""proof, we can always nitpick!""",,"#""แต่พวกเราคอยจับจุดโป๊ะได้นะ!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""We're dealing with Edgeworth""",,"#""พวกเรากำลังประลองกับ<เอ็จเวิร์ธ>"""
[NewLine();],,[NewLine();]
"#""here...""",,"#""อยู่นะ..."""
[Wait(20);],,[Wait(20);]
"#"" I need something more""",,"#"" ฉันต้องการอะไรที่มัน"""
[NewLine();],,[NewLine();]
"#""substantial than that...""",,"#""จับต้องได้มากกว่านั้น..."""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Hmm... """,,"#""อืมม... """
[Wait(20);],,[Wait(20);]
"#""Can you tell us what""",,"#""คุณบอกพวกเราได้ไหม"""
[NewLine();],,[NewLine();]
"#""the suspect was doing when """,,"#""ว่าตอนนั้นคุณเห็นจำเลย """
[NewLine();],,[NewLine();]
"#""you saw her?""",,"#""กำลังทำอะไรอยู่?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Witness!""",,"#""พยาน!"""
[Wait(20);],,[Wait(20);]
"#"" In your testimony,""",,"#"" ในคำเบิกความของคุณ"""
[NewLine();],,[NewLine();]
"#""you clearly stated the""",,"#""คุณพูดชัดออกมา"""
[NewLine();],,[NewLine();]
"#""following:""",,"#""ตามนี้เลยนะครับ:"""
[ReadKey();],,[ReadKey();]
"#""Prosecutors are nothing""",,"#""พวกอัยการ"""
[NewLine();],,[NewLine();]
"#""more than worms.""",,"#""ก็ไม่ต่างกับพวกหนอนสกปรก"""
[NewLine();],,[NewLine();]
"#""Ergo!""",,"#""ฉะนั้น!"""
[ReadKey();],,[ReadKey();]
"#""You are a biased witness!""",,"#""คุณมันลำเอียง!"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""You might want to keep those""",,"#""นายน่าจะเก็บความเห็นงี่เง่านั่น"""
[NewLine();],,[NewLine();]
"#""silly opinions to YOURSELF""",,"#""เอาไว้บอกตัวเองในอนาคตนะ"""
[NewLine();],,[NewLine();]
"#""in the future, rookie.""",,"#""ไอ้มือใหม่"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Huh?""",,"#""หือ?"""
[Wait(20);],,[Wait(20);]
"#"" Rookie?""",,"#"" มือใหม่?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Unless you're willing to""",,"#""ยกเว้นนายจะยอมเสี่ยง"""
[NewLine();],,[NewLine();]
"#""risk the consequences of""",,"#""ยอมรับสิ่งที่จะตามมา"""
[NewLine();],,[NewLine();]
"#""doubting me?""",,"#""จากการสงสัยฉันล่ะนะ?"""
[Op_2D();],,[Op_2D();]
"#""I'll fry you like a fritter!""",,"#""แม่จะทอดให้เป็นกล้วยทอดเลย!"""
[NewLine();],,[NewLine();]
"#""Crispy""",,"#""กรอบ"""
"#"" on the """,,"#""ข้าง"""
"#""outside...""",,"#""นอก..."""
[Wait(10);],,[Wait(10);]
[NewLine();],,[NewLine();]
"#""chewy""",,"#""เหนียว"""
"#"" on the""",,"#""นุ่ม"""
"#"" inside!!!""",,"#""ข้างใน!!!"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""That... """,,"#""นั่น... """
[Wait(20);],,[Wait(20);]
"#""That was inspiring!""",,"#""นั่นช่างเร้าใจซะจริง!"""
[Wait(20);],,[Wait(20);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""I believe I've heard that""",,"#""หนูว่าหนูเคยได้ยิน"""
[NewLine();],,[NewLine();]
"#""tag line elsewhere...""",,"#""คำพูดนี้มาจากไหนนะ..."""
[Wait(20);],,[Wait(20);]
"#"" you""",,"#"""""
[NewLine();],,[NewLine();]
"#""could cry plagiarism?""",,"#""คุณอ้างเรื่องละเมิดลิขสิทธิ์ได้ไหมคะ?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""I may be relegated to the""",,"#""ถึงฉันจะถูกผลักไสให้รับบท"""
[NewLine();],,[NewLine();]
"#""lowly post of lunchlady...""",,"#""สาวขายข้าวเที่ยงผู้ต่ำต้อย..."""
[NewLine();],,[NewLine();]
"#""But my""",,"#""แต่สัญชาตญาณ"""
"#"" instincts are""",,"#""ของฉันยัง"""
"#"" honed!""",,"#""เฉียบคม!"""
[Op_2D();],,[Op_2D();]
,,
[Judge],,[Judge]
"#""A-""",,"#""ร-"""
[Wait(8);],,[Wait(8);]
"#""a photograph!""",,"#""รูปถ่าย!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""You took this!?""",,"#""คุณถ่ายมาเหรอครับ!?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""The moment I witnessed the""",,"#""ช่วงที่สายตาฉันเห็นอาชญากรรม"""
[NewLine();],,[NewLine();]
"#""crime, """,,"#""ตัวฉันก็ตอบสนอง"""
"#""my reflexes took over""",,"#""ต่อมันทันที"""
[NewLine();],,[NewLine();]
"#""and snap!""",,"#""แล้วก็แชะ!"""
[Wait(20);],,[Wait(20);]
"#"" I took a picture.""",,"#"" ฉันก็ถ่ายรูป"""
[ReadKey();],,[ReadKey();]
"#""In fact...""",,"#""จริงๆ แล้ว..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
[Wait(15);],,[Wait(15);]
[Wait(36);],,[Wait(36);]
[Wait(25);],,[Wait(25);]
"#""One of my lunchboxes is""",,"#""หนึ่งในกล่องข้าวของฉัน"""
[NewLine();],,[NewLine();]
"#""rigged with a camera.""",,"#""มีกล้องซ่อนอยู่"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(I suppose that's more""",,"#""(ฉันว่าแบบนั้นคงน่าตื่นเต้น"""
[NewLine();],,[NewLine();]
"#""exciting than just hanging""",,"#""มากกว่าเอามันห้อยคอ"""
[NewLine();],,[NewLine();]
"#""it around your neck.)""",,"#""ไว้เฉยๆ ใช่ไหม)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""Witness!""",,"#""พยาน!"""
[Wait(20);],,[Wait(20);]
"#"" Why am I only seeing""",,"#"" ทำไมผมเพิ่งมาได้เห็นรูปนี้?"""
[NewLine();],,[NewLine();]
"#""this photograph just now?""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""You think I'd show it to you,""",,"#""คิดเหรอว่าฉันจะโชว์ให้คุณดู"""
[NewLine();],,[NewLine();]
"#""a prosecutor? """,,"#""คุณอัยการ? """
[Wait(20);],,[Wait(20);]
"#""Think again.""",,"#""คิดผิดคิดใหม่นะ"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""...!""",,"#""...!"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""My boyfriend works in the""",,"#""แฟนของฉันทำงานอยู่ใน"""
[NewLine();],,[NewLine();]
"#""photography division of""",,"#""หน่วยเก็บภาพ"""
[NewLine();],,[NewLine();]
"#""Criminal Affairs.""",,"#""ในกองคดีอาญา"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Well... """,,"#""งั้นสินะ... """
[Wait(20);],,[Wait(20);]
"#""This is most certainly""",,"#""งั้นนี่ต้องเป็น"""
[NewLine();],,[NewLine();]
"#""the defendant!""",,"#""จำเลยแน่นอน!"""
[Op_2D();],,[Op_2D();]
,,
[Clear Speaker],,[Clear Speaker]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""Crime Photo added to""",,"#""ภาพถ่ายอาชญากรรม"""
[NewLine();],,[NewLine();]
"#""the Court Record.""",,"#""ถูกเพิ่มลงไปในบันทึกคดี"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Uh oh, that is unmistakably""",,"#""(โอ๊ะโอ ดูยังไงนั่นก็"""
[NewLine();],,[NewLine();]
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""Lana Skye""",,"#""<ลาน่า สกาย>"""
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""!)""",,"#""!)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""So, what was the defendant""",,"#""ถ้างั้น ตอนนั้นจำเลย"""
[NewLine();],,[NewLine();]
"#""doing at the time?""",,"#""กำลังทำอะไรครับ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Tell me more about this""",,"#""บอกผมทีเรื่องมีด"""
[NewLine();],,[NewLine();]
"#""knife that the suspect""",,"#""ที่ผู้ต้องสงสัย"""
[NewLine();],,[NewLine();]
"#""was carrying.""",,"#""กำลังถืออยู่ครับ"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Well, I'd say the blade was""",,"#""ก็ ฉันว่ามันน่าจะยาว"""
[NewLine();],,[NewLine();]
"#""about 4 inches long.""",,"#""ประมาณ 4 นิ้ว"""
[ReadKey();],,[ReadKey();]
"#""Is that right, Mr. Edgeworth?""",,"#""ถูกต้องไหม คุณ<เอ็จเวิร์ธ>?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""It is your knife, after all.""",,"#""ยังไงซะมันก็เป็นมีดของคุณ"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""Er...""",,"#""เอ่อ.."""
[Wait(20);],,[Wait(20);]
"#"" Ahem,""",,"#"" อะแฮ่ม"""
"#"" yes, that's""",,"#"" ใช่"""
[NewLine();],,[NewLine();]
"#""about right.""",,"#""มันก็ใช่"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Prosecutors are, by nature,""",,"#""พวกอัยการน่ะ ตามธรรมชาติแล้ว"""
[NewLine();],,[NewLine();]
"#""well-versed in the location""",,"#""มักจะรอบรู้เกี่ยวกับตำแหน่ง"""
[NewLine();],,[NewLine();]
"#""of a man's vital organs.""",,"#""อวัยวะสำคัญของมนุษย์"""
[ReadKey();],,[ReadKey();]
"#""I'm sure it was easier than""",,"#""ฉันว่ามันยังง่ายกว่าการต้มไข่"""
[NewLine();],,[NewLine();]
"#""boiling an egg for my Egg""",,"#""เพื่อมาทำเซ็ตสลัดไข่ต้มสุดพิเศษ"""
[NewLine();],,[NewLine();]
"#""Salad Surprise Set.""",,"#""ของฉันซะอีก"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Y-""",,"#""ค-"""
[Wait(8);],,[Wait(8);]
"#""you can't testify as to""",,"#""คุณจะมาเบิกความถึง"""
[NewLine();],,[NewLine();]
"#""her ability to kill an egg!""",,"#""ความสามารถในการฆ่าไข่!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""I mean,""",,"#""เอ้ย"""
[Wait(10);],,[Wait(10);]
"#"" a person!""",,"#"" คน แบบนี้ไม่ได้!"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Hmm? """,,"#""หืม? """
[Wait(20);],,[Wait(20);]
"#""Perhaps a Chicken Salad""",,"#""สงสัยเซ็ตสลัดไก่ฉีก"""
[NewLine();],,[NewLine();]
"#""Set would have been a better""",,"#""คงจะเป็นคำเปรียบเปรยที่ดีกว่า"""
[NewLine();],,[NewLine();]
"#""metaphor?""",,"#""ล่ะมั้งเนี่ย?"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""So, the defendant was holding""",,"#""สรุป จำเลยกำลังถือมีดอยู่"""
[NewLine();],,[NewLine();]
"#""a knife. """,,"#"""""
[Wait(20);],,[Wait(20);]
"#""What then?""",,"#""แล้วไงต่อครับ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Tell the court why you didn't""",,"#""บอกศาลทีครับว่าทำไม"""
[NewLine();],,[NewLine();]
"#""try to stop this crime!""",,"#""คุณถึงไม่พยายามหยุดเหตุการณ์นั้น!"""
[ReadKey();],,[ReadKey();]
"#""You did see her raise""",,"#""คุณไม่ได้เห็นตอนเธอยกมีด"""
[NewLine();],,[NewLine();]
"#""the knife to strike, no?""",,"#""ขึ้นมาแทง ใช่ไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Hmm...""",,"#""อืม..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""The defense has a point.""",,"#""ฝ่ายจำเลยมีเหตุผล"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""Unfortunately, by the time""",,"#""น่าเสียดายจริงๆ ในตอนที่ฉัน"""
[NewLine();],,[NewLine();]
"#""I realized what was going""",,"#""รู้ว่าเกิดอะไรขึ้น"""
[NewLine();],,[NewLine();]
"#""on, it was already too late.""",,"#""มันก็สายเกินไปแล้ว"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Too late...?""",,"#""สายไปแล้วเหรอ...?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Yes...""",,"#""ใช่..."""
[Wait(20);],,[Wait(20);]
"#"" the next moment...""",,"#"" เพราะหลังจากนั้น..."""
[NewLine();],,[NewLine();]
"#""The chief""",,"#""อัยการสูงสุด"""
"#"" prosecutor brought""",,"#""ก็แทงอาวุธนั่น"""
[NewLine();],,[NewLine();]
"#""down the murder weapon!""",,"#""เข้าไปแล้ว!"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I...""",,"#""ข..."""
[Wait(20);],,[Wait(20);]
"#"" I see.""",,"#"" เข้าใจแล้ว"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""What if she was just in""",,"#""แล้วถ้าเกิดเธอมีนิสัย"""
[NewLine();],,[NewLine();]
"#""the habit of wearing gloves?""",,"#""ที่ชอบใส่ถุงมือล่ะ?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Like, driving gloves?""",,"#""แบบถุงมือขับรถ?"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""The gloves were admitted as""",,"#""ถุงมือพวกนั้นถูกยึดไว้เป็นหลักฐาน"""
[NewLine();],,[NewLine();]
"#""evidence when the defendant""",,"#""ตอนที่จำเลยถูกควบคุมตัว!"""
[NewLine();],,[NewLine();]
"#""was arrested!""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""They were rubber gloves, of""",,"#""พวกนั้นมันเป็นถุงมือยาง"""
[NewLine();],,[NewLine();]
"#""the kind used for autopsies!""",,"#""ชนิดเดียวกับที่ใช้ชันสูตรศพ!"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""In other words, when the""",,"#""หรืออีกนัยนึง"""
[NewLine();],,[NewLine();]
"#""chief prosecutor came to the""",,"#""ตอนที่อัยการสูงสุด"""
[NewLine();],,[NewLine();]
"#""crime scene...""",,"#""มาที่สถานที่เกิดเหตุ..."""
[ReadKey();],,[ReadKey();]
"#""She came to do murder!""",,"#""เธอจงใจมาฆ่าคน!"""
[NewLine();],,[NewLine();]
"#""It's the only possible """,,"#""นี่เป็นข้อสรุปเดียว """
[NewLine();],,[NewLine();]
"#""conclusion one can make.""",,"#""ที่เป็นไปได้"""
[ReadKey();],,[ReadKey();]
"#""Everything was pla""",,"#""ทุกอย่างถูก"""
"#""nned, it""",,"#""วางแผนไว้แล้ว"""
[NewLine();],,[NewLine();]
"#""was a prem""",,"#""มันเป็นการฆาตกรรม"""
"#""editated crime!""",,"#""โดยไตร่ตรองไว้ก่อน!"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""A""",,"#""อ้"""
"#""rr""",,"#""าก"""
"#""rr""",,"#""กก"""
"#""gh!""",,"#""กก!"""
[Wait(50);],,[Wait(50);]
[Op_2D();],,[Op_2D();]
,,
[Judge],,[Judge]
"#""Impressive!""",,"#""สุดยอดมาก!"""
[Wait(20);],,[Wait(20);]
"#"" I'm sorry they""",,"#"" ผมรู้สึกเสียดายจริงๆ"""
[NewLine();],,[NewLine();]
"#""took you off the force,""",,"#""ที่พวกเขาไล่คุณออกจากกรม"""
[NewLine();],,[NewLine();]
"#""Ms. Starr!""",,"#""คุณ<สตาร์>!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(This is bad...)""",,"#""(แย่ล่ะสิ...)"""
[ReadKey();],,[ReadKey();]
"#""(She's got them thinking""",,"#""(เธอทำให้พวกเขา"""
[NewLine();],,[NewLine();]
"#""this was """,,"#""คิดว่า """
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""all planned""",,"#""ทุกอย่างถูกวางแผนไว้แล้ว"""
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""...)""",,"#""...)"""
[ReadKey();],,[ReadKey();]
"#""(If she can prove this claim,""",,"#""(ถ้าเธอพิสูจน์เรื่องนี้ได้"""
[NewLine();],,[NewLine();]
"#""the trial's already over!)""",,"#""การพิจารณาคดีจบเห่แน่!)"""
[Op_2D();],,[Op_2D();]
"#""(I've got to think of a way""",,"#""(ฉันต้องคิดหาทางที่จะบอกว่า"""
[NewLine();],,[NewLine();]
"#""to show that this wasn't""",,"#""เรื่องนี้มันไม่ใช่"""
[NewLine();],,[NewLine();]
"#""premeditated!)""",,"#""การไตร่ตรองไว้ก่อน!)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""And you witnessed this?""",,"#""แล้วคุณเห็นเหรอครับ?"""
[ReadKey();],,[ReadKey();]
"#""You saw Ms. Skye stab the""",,"#""คุณเห็นคุณ<สกาย>"""
[NewLine();],,[NewLine();]
"#""victim with the knife?""",,"#""แทงผู้เสียชีวิตด้วยมีดเหรอ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""As I've already said, yes!""",,"#""ก็บอกไปแล้วนะ ใช่ไง!"""
[NewLine();],,[NewLine();]
[Wait(15);],,[Wait(15);]
[Wait(36);],,[Wait(36);]
[Wait(25);],,[Wait(25);]
"#""I swear it on my finest""",,"#""ขอสาบานด้วย"""
[NewLine();],,[NewLine();]
"#""""Salmon Swirl"" lunch!""",,"#""""เซ็ตแซลมอนวนหลบตบมื้อเที่ยง""!"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Hmm!!!""",,"#""ฮื้มมม!!!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""I'm sure that is a fine lunch!""",,"#""มันต้องเป็นมื้อที่สุขที่สุดแน่ๆ!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""But...""",,"#""แต่..."""
[Wait(20);],,[Wait(20);]
"#"" isn't that odd?""",,"#"" มันแปลกๆ นะ?"""
[NewLine();],,[NewLine();]
"#""Look at this photograph!""",,"#""ดูรูปนี้สิครับ!"""
[ReadKey();],,[ReadKey();]
"#""This is the photograph""",,"#""นี่คือรูปที่คุณถ่าย"""
[NewLine();],,[NewLine();]
"#""you took of the very moment""",,"#""ในขณะตอนที่เกิดเหตุ"""
[NewLine();],,[NewLine();]
"#""of the crime, is it not?""",,"#""ใช่หรือไม่ครับ?"""
[ReadKey();],,[ReadKey();]
"#""Then why is Ms. Skye """,,"#""แล้วทำไมคุณ<สกาย>"""
"#""not""",,"#"""""
[NewLine();],,[NewLine();]
"#""holding a kn""",,"#""ถึงไม่ได้ถือมีด"""
"#""ife!?""",,"#""อยู่!?"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""...""",,"#""..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Ahem.""",,"#""อะแฮ่ม"""
[ReadKey();],,[ReadKey();]
"#""Mr. Edgeworth, your""",,"#""คุณ<เอ็จเวิร์ธ>"""
[NewLine();],,[NewLine();]
"#""thoughts?""",,"#""ขอความเห็นหน่อย?"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""Objection.""",,"#""ขอคัดค้าน"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""That had to be the weakest""",,"#""นั่นเป็น ""ขอคัดค้าน"""""
[NewLine();],,[NewLine();]
"#""""objection"" ever, Edgeworth.""",,"#""ที่เบาที่สุดเลย <เอ็จเวิร์ธ>"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""Yet, it was still stronger""",,"#""แต่ยังไงมันก็หนัก"""
[NewLine();],,[NewLine();]
"#""than your ever feeble""",,"#""กว่าสมองกลวงๆ ของคุณแน่นอน"""
[NewLine();],,[NewLine();]
"#""mind, Mr. Wright.""",,"#""คุณ<ไรท์>"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""What do you mean,""",,"#""หมายความว่ายังไง"""
[NewLine();],,[NewLine();]
"#""Mr. Edgeworth?""",,"#""คุณ<เอ็จเวิร์ธ>?"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""This photograph was not""",,"#""รูปนี้ไม่ได้ถูกถ่าย"""
[NewLine();],,[NewLine();]
"#""taken the moment before""",,"#""ก่อนที่จะเกิดการแทง..."""
[NewLine();],,[NewLine();]
"#""the stabbing...""",,"#"""""
[Op_2D();],,[Op_2D();]
"#""This was taken the moment""",,"#""มันถูกถ่าย"""
[NewLine();],,[NewLine();]
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""AFTER""",,"#""หลังจาก"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"" the stabbing!""",,"#""การแทงต่างหาก!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""A-""",,"#""ล-"""
[Wait(8);],,[Wait(8);]
"#""and how can you tell that!?""",,"#""แล้วคุณจะรู้ได้ไง!?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""Blood splatter""",,"#""เลือดกระเซ็น"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"".""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Huh?""",,"#""หือ?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""See """,,"#""เห็น"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""the dark crimson stains""",,"#""รอยสีแดงก่ำ"""
[SetTextColor(White);],,[SetTextColor(White);]
[NewLine();],,[NewLine();]
"#""on the Chief Prosecutor's""",,"#""บนเสื้อโค้ทของ"""
[NewLine();],,[NewLine();]
"#""coat?""",,"#""อัยการสูงสุดไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(But it's a black-and-white""",,"#""(แต่นั่นมันเป็นรูปขาวดำนะ!)"""
[NewLine();],,[NewLine();]
"#""photograph!)""",,"#"""""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Ah...""",,"#""อ๋า..."""
[Wait(20);],,[Wait(20);]
"#"" yes,""",,"#"" ครับ"""
"#"" """,,"#"" """
"#""it's hard to""",,"#""มันก็ยากที่จะบอก"""
[NewLine();],,[NewLine();]
"#""tell, but this could be """,,"#""แต่นี่อาจเป็น"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""blood""",,"#""เลือด"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"".""",,"#""ก็ได้"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""Well, Mr. Wright?""",,"#""ว่าไง คุณ<ไรท์>?"""
[NewLine();],,[NewLine();]
"#""I see no problem here.""",,"#""ผมไม่เห็นปัญหาอะไรตรงนี้นะ"""
[Op_2D();],,[Op_2D();]
,,
